runid,topic,compatibility
bm25_rob_rf,101,0.21917825677908995
bm25_rob_rf,102,0.3915956978588316
bm25_rob_rf,103,0.4531358129035111
bm25_rob_rf,104,0.029590149805331548
bm25_rob_rf,105,0.09453277983965575
bm25_rob_rf,106,0.04142318652638333
bm25_rob_rf,107,0.05466326689879676
bm25_rob_rf,108,0.28565082855849727
bm25_rob_rf,109,0.016591338546376917
bm25_rob_rf,110,0.22639508367031788
bm25_rob_rf,111,0.33000813379710886
bm25_rob_rf,112,0.1932208031854116
bm25_rob_rf,114,0.17845635413865166
bm25_rob_rf,140,0.012291602134413502
bm25_rob_rf,average,0.1804809496173127
