runid,topic,compatibility
citius.r7,101,0.02877831582763652
citius.r7,102,0.3057591484044623
citius.r7,103,0.1971048799339298
citius.r7,104,0.07339964829193078
citius.r7,105,0.10758466083948412
citius.r7,106,0.010179051871584237
citius.r7,107,0.016433672004562794
citius.r7,108,0.09815220549764275
citius.r7,109,0.08809737161179276
citius.r7,110,0.24982524174501144
citius.r7,111,0.4763506724643711
citius.r7,112,0.2635199817783034
citius.r7,114,0.2727283070654747
citius.r7,115,0.2169345369493308
citius.r7,117,0.06755820405524651
citius.r7,118,0.001119739248072084
citius.r7,120,0.0
citius.r7,121,0.001100913671494282
citius.r7,122,0.04778318211002519
citius.r7,127,0.07058601371724658
citius.r7,128,0.33076048430736554
citius.r7,129,0.0857579866841154
citius.r7,131,0.02313069107129434
citius.r7,132,0.2711620990551225
citius.r7,133,0.002063621061039699
citius.r7,134,0.14511917325312115
citius.r7,136,0.1721858132512036
citius.r7,137,0.14258935260178415
citius.r7,139,0.4698536515383492
citius.r7,140,0.09183514988716268
citius.r7,143,0.25937068526855395
citius.r7,144,2.2043471192778438e-09
citius.r7,145,0.01054707492639788
citius.r7,146,0.10179978240869533
citius.r7,149,0.036869052651296176
citius.r7,average,0.13531543906449858
