runid,topic,compatibility
watgoogp,101,0.0018454057004596975
watgoogp,102,0.03559537240322255
watgoogp,103,0.0377939442759248
watgoogp,104,0.0069372264111141274
watgoogp,105,0.17655759712448887
watgoogp,106,0.03701886664546466
watgoogp,107,0.0015500334176873905
watgoogp,108,0.07316655987507678
watgoogp,109,0.0432950797932438
watgoogp,110,0.07804346262545055
watgoogp,111,0.04032282250697457
watgoogp,112,0.10710699268927688
watgoogp,114,0.14905651722927007
watgoogp,115,0.029397625610802048
watgoogp,117,0.040081049852415084
watgoogp,118,0.33602533090595677
watgoogp,120,0.08042480178197457
watgoogp,121,1.865053514311963e-08
watgoogp,122,0.01478952859155251
watgoogp,127,0.10294071427401078
watgoogp,128,0.04716531806967769
watgoogp,129,0.11951287669500835
watgoogp,131,0.26186143241836934
watgoogp,132,0.0048072047966519135
watgoogp,133,5.366905724638815e-05
watgoogp,134,0.07530084931532074
watgoogp,136,0.0
watgoogp,137,0.17900829936165766
watgoogp,139,0.08542329493229388
watgoogp,140,0.11318408279278407
watgoogp,143,0.00018825544530032279
watgoogp,144,1.5647062030828177e-11
watgoogp,145,0.0
watgoogp,146,0.027963080847459597
watgoogp,149,7.735202104110963e-09
watgoogp,average,0.06589763776707203
