runid,topic,compatibility
citius.r9,101,2.5191428822865394e-23
citius.r9,102,1.3496078612640634e-05
citius.r9,103,0.0779687595080438
citius.r9,104,0.05388618560674255
citius.r9,105,1.9942186001895068e-08
citius.r9,106,0.12473650827529566
citius.r9,107,0.22855746594491225
citius.r9,108,0.018815153391271506
citius.r9,109,0.05293422768859927
citius.r9,110,0.0013993127474477964
citius.r9,111,4.2556203136398995e-08
citius.r9,112,0.1591212424934944
citius.r9,114,0.19062192954679102
citius.r9,140,0.06900467518647482
citius.r9,average,0.0697899299261482
