runid,topic,compatibility
citius.r1,101,2.5191428822865394e-23
citius.r1,102,1.3496078612640634e-05
citius.r1,103,0.09233580958208396
citius.r1,104,9.882502223801644e-05
citius.r1,105,1.9942186001895068e-08
citius.r1,106,0.1927547137646422
citius.r1,107,0.37853181394554686
citius.r1,108,0.019765109105889432
citius.r1,109,0.15162342367646012
citius.r1,110,0.004437022458342873
citius.r1,111,4.2556203136398995e-08
citius.r1,112,0.1128772073716125
citius.r1,114,0.2559044306218365
citius.r1,140,0.24168404242332803
citius.r1,average,0.1035732826106416
