runid,topic,compatibility
upv_fuse_8,101,0.13875341029439658
upv_fuse_8,102,0.41536137259733025
upv_fuse_8,103,0.39448823842472397
upv_fuse_8,104,0.18397034053598083
upv_fuse_8,105,0.3488036730022377
upv_fuse_8,106,0.02047493209465741
upv_fuse_8,107,0.003459936977465134
upv_fuse_8,108,0.2214688295674757
upv_fuse_8,109,0.008591444411136103
upv_fuse_8,110,0.14624828673733387
upv_fuse_8,111,0.7776400773676481
upv_fuse_8,112,0.1678688483983807
upv_fuse_8,114,0.07959526743080347
upv_fuse_8,140,0.0012583967073556772
upv_fuse_8,average,0.2077130753247804
