runid,topic,compatibility
watgoog,101,8.519406086702367e-05
watgoog,102,0.0008948022680467058
watgoog,103,0.006787015914107647
watgoog,104,0.011133199273277439
watgoog,105,5.1563937851103575e-06
watgoog,106,0.009536627203064743
watgoog,107,0.0004381398471927616
watgoog,108,0.08666978199722845
watgoog,109,0.0
watgoog,110,0.08720457882980161
watgoog,111,0.02340332837685114
watgoog,112,0.010597767798056018
watgoog,114,7.649176040394324e-06
watgoog,140,0.027881724787486434
watgoog,average,0.018903211851843245
