runid,topic,compatibility
citius.r6,101,0.8532688330621038
citius.r6,102,0.519402112345843
citius.r6,103,0.5062634915105245
citius.r6,104,0.11810782842022247
citius.r6,105,0.3428414269139301
citius.r6,106,0.025483778895743048
citius.r6,107,0.0231580196967773
citius.r6,108,0.4114252282498675
citius.r6,109,0.11911476523285272
citius.r6,110,0.4395492454449444
citius.r6,111,0.6589917849402119
citius.r6,112,0.11001948595376383
citius.r6,114,0.13344946236619695
citius.r6,140,0.08495459878739363
citius.r6,average,0.31043071870145533
