runid,topic,compatibility
bm25_rob_rf,101,0.24467111876258718
bm25_rob_rf,102,0.014380004375668937
bm25_rob_rf,103,0.08279435761417608
bm25_rob_rf,104,5.999717602182046e-13
bm25_rob_rf,105,0.04666731045812286
bm25_rob_rf,106,0.19510234923960273
bm25_rob_rf,107,0.3167703713446035
bm25_rob_rf,108,0.23594511093702655
bm25_rob_rf,109,0.04190143806076647
bm25_rob_rf,110,0.001298636788334429
bm25_rob_rf,111,0.13331355258321367
bm25_rob_rf,112,8.415666401790253e-06
bm25_rob_rf,114,0.00466807366130168
bm25_rob_rf,115,0.0858511889341436
bm25_rob_rf,117,0.013698617592601199
bm25_rob_rf,118,0.6683739389019421
bm25_rob_rf,120,0.14659505020024577
bm25_rob_rf,121,0.05871326286279532
bm25_rob_rf,122,0.03369794398931904
bm25_rob_rf,127,0.23847977081365138
bm25_rob_rf,128,0.010186377537833005
bm25_rob_rf,129,0.12428245719737879
bm25_rob_rf,131,0.22079286458091768
bm25_rob_rf,132,0.035531266819908064
bm25_rob_rf,133,0.31177028342341934
bm25_rob_rf,134,0.047477875554620325
bm25_rob_rf,136,0.16083499419959146
bm25_rob_rf,137,0.036395526811822544
bm25_rob_rf,139,0.014841394775734137
bm25_rob_rf,140,0.05643528877461179
bm25_rob_rf,143,0.10439123291860108
bm25_rob_rf,144,0.2708511731634402
bm25_rob_rf,145,0.01377181651114964
bm25_rob_rf,146,0.6411596182870749
bm25_rob_rf,149,0.056115001839859256
bm25_rob_rf,average,0.13336479100523044
