runid,topic,compatibility
vera_mdt5_0.95,101,1.3886118023047156e-19
vera_mdt5_0.95,102,9.568839960964082e-05
vera_mdt5_0.95,103,0.14378752788205737
vera_mdt5_0.95,104,0.4410499151942684
vera_mdt5_0.95,105,0.0008068964290674781
vera_mdt5_0.95,106,0.13194568152817782
vera_mdt5_0.95,107,0.2991391000950599
vera_mdt5_0.95,108,1.64103947868916e-05
vera_mdt5_0.95,109,0.26053745925779287
vera_mdt5_0.95,110,0.010127981998271704
vera_mdt5_0.95,111,0.02024719746172172
vera_mdt5_0.95,112,0.36179320718393604
vera_mdt5_0.95,114,0.15966316140584585
vera_mdt5_0.95,140,0.6136971321849448
vera_mdt5_0.95,average,0.17449338281539578
