runid,topic,compatibility
mdt5_r,101,0.22727450028914592
mdt5_r,102,0.33774611100450275
mdt5_r,103,0.22563920425179698
mdt5_r,104,0.1868051211280835
mdt5_r,105,0.07171103935884522
mdt5_r,106,0.2561509679996441
mdt5_r,107,0.1866910397395747
mdt5_r,108,0.21701783972782102
mdt5_r,109,0.035778801063741456
mdt5_r,110,0.029872427323351675
mdt5_r,111,0.02783610488726303
mdt5_r,112,0.08729823624946353
mdt5_r,114,0.13763911170533574
mdt5_r,115,0.08748709875526187
mdt5_r,117,0.061480584932769124
mdt5_r,118,0.25960962289465717
mdt5_r,120,0.19336241784661506
mdt5_r,121,0.1036667443919692
mdt5_r,122,0.10330552955728235
mdt5_r,127,0.1425197247167279
mdt5_r,128,0.1848186479140541
mdt5_r,129,0.10319838822994756
mdt5_r,131,0.05576926630532425
mdt5_r,132,0.034904843606651956
mdt5_r,133,0.12449272465409174
mdt5_r,134,0.2335681447524912
mdt5_r,136,0.12098939455946661
mdt5_r,137,0.25790328996540046
mdt5_r,139,0.2127282288987537
mdt5_r,140,0.048221412886001666
mdt5_r,143,0.21510134175262954
mdt5_r,144,0.14513940499010136
mdt5_r,145,0.005752689223579869
mdt5_r,146,0.11501042447690259
mdt5_r,149,0.21412995914196975
mdt5_r,average,0.144303439690892
