runid,topic,compatibility
vera_mdt5_0.95,101,0.1227110828146012
vera_mdt5_0.95,102,0.030020378239342477
vera_mdt5_0.95,103,0.00835925619765165
vera_mdt5_0.95,104,0.013408227679584358
vera_mdt5_0.95,105,0.05686738469178289
vera_mdt5_0.95,106,0.023679363158609273
vera_mdt5_0.95,107,0.01563784087473037
vera_mdt5_0.95,108,0.1673688912437993
vera_mdt5_0.95,109,0.07279257281645027
vera_mdt5_0.95,110,0.5137019346702841
vera_mdt5_0.95,111,0.2804298997642302
vera_mdt5_0.95,112,0.01933663507438445
vera_mdt5_0.95,114,0.10392701355891064
vera_mdt5_0.95,115,2.305629842579815e-07
vera_mdt5_0.95,117,0.11379038288563763
vera_mdt5_0.95,118,9.97828160173301e-08
vera_mdt5_0.95,120,0.0
vera_mdt5_0.95,121,8.333878610028292e-05
vera_mdt5_0.95,122,0.05319322783789326
vera_mdt5_0.95,127,0.0019927585774256458
vera_mdt5_0.95,128,0.006835761545362887
vera_mdt5_0.95,129,0.02345138225711387
vera_mdt5_0.95,131,1.566462643134923e-12
vera_mdt5_0.95,132,0.0082484237125769
vera_mdt5_0.95,133,0.006342567321783182
vera_mdt5_0.95,134,2.933867739887191e-10
vera_mdt5_0.95,136,0.0003555212317221424
vera_mdt5_0.95,137,0.46408331265929215
vera_mdt5_0.95,139,0.00036902608880840323
vera_mdt5_0.95,140,4.400624735892921e-08
vera_mdt5_0.95,143,0.007449824505738344
vera_mdt5_0.95,144,9.835866084525764e-07
vera_mdt5_0.95,145,0.0006981940896446956
vera_mdt5_0.95,146,0.001640734280819291
vera_mdt5_0.95,149,0.000894148163137542
vera_mdt5_0.95,average,0.06050486979888648
