runid,topic,compatibility
watbm25p,101,0.06884531037391531
watbm25p,102,0.023016461362754998
watbm25p,103,0.023365772881475125
watbm25p,104,0.16070221389677747
watbm25p,105,0.00019851919871480283
watbm25p,106,0.19151260148667207
watbm25p,107,0.19294494345979663
watbm25p,108,0.3325697096624716
watbm25p,109,0.0022042125111186826
watbm25p,110,0.032181924315167316
watbm25p,111,0.1572747701781992
watbm25p,112,0.17846287674863243
watbm25p,114,0.017382410730613706
watbm25p,140,0.5336507800637683
watbm25p,average,0.13673660763357698
