runid,topic,compatibility
mdt5_r,101,1.317452336053572e-19
mdt5_r,102,8.909418474950934e-05
mdt5_r,103,0.07914202400201609
mdt5_r,104,0.12867569303340706
mdt5_r,105,9.432252514337876e-13
mdt5_r,106,0.1247748662727511
mdt5_r,107,0.2900218422387522
mdt5_r,108,0.0007665974718154918
mdt5_r,109,0.11387333354407159
mdt5_r,110,0.005804932121198033
mdt5_r,111,0.00043389861488081017
mdt5_r,112,0.28527764348530016
mdt5_r,114,0.11800827813886935
mdt5_r,140,0.6508215215143532
mdt5_r,average,0.12840640890165056
