runid,topic,compatibility
upv_fuse_4,101,0.03066422738025966
upv_fuse_4,102,0.1153313211473371
upv_fuse_4,103,0.13343720802223275
upv_fuse_4,104,0.0037201374209209046
upv_fuse_4,105,0.012561515725058623
upv_fuse_4,106,0.07316856750424708
upv_fuse_4,107,0.019623376571106868
upv_fuse_4,108,0.18230903291304512
upv_fuse_4,109,0.1323457530831531
upv_fuse_4,110,0.03117154403207342
upv_fuse_4,111,1.2642240624071544e-05
upv_fuse_4,112,0.0825793095558857
upv_fuse_4,114,0.014186821532873312
upv_fuse_4,115,0.0653967250760467
upv_fuse_4,117,0.0009331896742202637
upv_fuse_4,118,0.06308741215243441
upv_fuse_4,120,0.05600264005206126
upv_fuse_4,121,0.08081703142111414
upv_fuse_4,122,0.02012307291459151
upv_fuse_4,127,0.09959416915744006
upv_fuse_4,128,0.02373308472331096
upv_fuse_4,129,0.03124624396410029
upv_fuse_4,131,0.08185988292006173
upv_fuse_4,132,0.07300472806218761
upv_fuse_4,133,0.01205712563687191
upv_fuse_4,134,0.03666171800191457
upv_fuse_4,136,0.0032994717671007263
upv_fuse_4,137,0.0008398098394561414
upv_fuse_4,139,0.0840413091022605
upv_fuse_4,140,0.03216861172281513
upv_fuse_4,143,0.0009396487770467887
upv_fuse_4,144,0.03156388654920607
upv_fuse_4,145,0.00011784759587081554
upv_fuse_4,146,0.01784207331012499
upv_fuse_4,149,1.683612705488515e-06
upv_fuse_4,average,0.04704122351890742
