runid,topic,compatibility
watrrfg,101,0.006028536665090247
watrrfg,102,0.06992431204054957
watrrfg,103,0.05493724408275836
watrrfg,104,0.039726803683479466
watrrfg,105,0.007073357961008686
watrrfg,106,0.008589763146070606
watrrfg,107,0.06735113779487766
watrrfg,108,0.0642272303567333
watrrfg,109,0.07604866663218836
watrrfg,110,0.04320933325169664
watrrfg,111,0.17968301846042473
watrrfg,112,0.04204891239439256
watrrfg,114,0.055780320509052114
watrrfg,115,0.06489958090511734
watrrfg,117,0.02574448531034509
watrrfg,118,0.06792592315103069
watrrfg,120,1.8977264574259234e-11
watrrfg,121,1.365564570553426e-20
watrrfg,122,0.002893539347976268
watrrfg,127,3.593628386195052e-06
watrrfg,128,0.4548087379856798
watrrfg,129,0.03748154557427852
watrrfg,131,0.013320489846959197
watrrfg,132,0.013797364195807972
watrrfg,133,5.3340095536596315e-05
watrrfg,134,0.06875125465766527
watrrfg,136,0.014185345222922242
watrrfg,137,0.19223669923575779
watrrfg,139,0.2263592473151217
watrrfg,140,0.0016748800464486946
watrrfg,143,0.03164220122346816
watrrfg,144,3.4302210796101933e-06
watrrfg,145,0.005433616940833068
watrrfg,146,1.268973950386937e-05
watrrfg,149,0.05840562625012784
watrrfg,average,0.05697892079689559
