runid,topic,compatibility
watrrfall,101,0.020738190171037202
watrrfall,102,0.1180597835514592
watrrfall,103,0.10212533783171089
watrrfall,104,0.049508712502296326
watrrfall,105,0.0007306185899164071
watrrfall,106,0.006717238446041834
watrrfall,107,0.1368877864607361
watrrfall,108,0.0838052932602616
watrrfall,109,0.198726240954899
watrrfall,110,0.07999328332366042
watrrfall,111,0.39579405123020395
watrrfall,112,0.16871461962303294
watrrfall,114,0.06364630705601865
watrrfall,115,0.0038425930108295678
watrrfall,117,0.17279719537954336
watrrfall,118,0.06413089012054245
watrrfall,120,2.8887979781282623e-13
watrrfall,121,3.9834067908556227e-07
watrrfall,122,0.003563786204619291
watrrfall,127,1.7066020940709852e-07
watrrfall,128,0.3302542404489089
watrrfall,129,0.06092206795731351
watrrfall,131,0.002611896788530861
watrrfall,132,0.019165593415564106
watrrfall,133,0.00671387549080032
watrrfall,134,0.060570749664968976
watrrfall,136,0.009804296462007978
watrrfall,137,0.5283678123662424
watrrfall,139,0.4178425318629812
watrrfall,140,0.0038108889786508775
watrrfall,143,0.026676177987320505
watrrfall,144,0.0807257842046841
watrrfall,145,0.00031686998628031117
watrrfall,146,0.00838173964846639
watrrfall,149,0.058491356076132046
watrrfall,average,0.09384109651590969
