runid,topic,compatibility
mt5_r,101,0.3655798219327712
mt5_r,102,0.5187979529461413
mt5_r,103,0.35279615925629293
mt5_r,104,0.07669247295576101
mt5_r,105,0.6111084623366171
mt5_r,106,0.3373840892721865
mt5_r,107,0.26965795108853957
mt5_r,108,0.2811950770448659
mt5_r,109,0.38403030653389114
mt5_r,110,0.20916189594408952
mt5_r,111,0.10017158504222057
mt5_r,112,0.15653694466191725
mt5_r,114,0.1219203955571413
mt5_r,115,0.4448462716315378
mt5_r,117,0.43984214020512147
mt5_r,118,0.844410929426743
mt5_r,120,0.4196250575516702
mt5_r,121,0.15239545834902174
mt5_r,122,0.0015094582641505213
mt5_r,127,0.28486408567654503
mt5_r,128,0.3565108739629341
mt5_r,129,0.2163974998775245
mt5_r,131,0.17323470088513176
mt5_r,132,0.1821665964898686
mt5_r,133,0.355018801464959
mt5_r,134,0.7769366344988357
mt5_r,136,0.0778207769842514
mt5_r,137,0.4633780342981017
mt5_r,139,0.7701986874820604
mt5_r,140,0.5182594047608651
mt5_r,143,0.512876757842274
mt5_r,144,0.29784679519847185
mt5_r,145,0.1912327810657668
mt5_r,146,0.4192252441210295
mt5_r,149,0.7796654470082435
mt5_r,average,0.35609415861764415
