runid,topic,compatibility
watrrfall,101,0.14528006939902086
watrrfall,102,0.05783531556647235
watrrfall,103,0.1809214142908127
watrrfall,104,0.030214224132910594
watrrfall,105,4.3211194863653706e-05
watrrfall,106,2.2548452049936106e-11
watrrfall,107,0.1733635583689493
watrrfall,108,1.185517578641509e-09
watrrfall,109,0.347884754502268
watrrfall,110,0.050322640148909234
watrrfall,111,0.265316662982601
watrrfall,112,0.11241938515755476
watrrfall,114,0.17414934009456662
watrrfall,140,0.00041704120230047893
watrrfall,average,0.1098691155892354
