runid,topic,compatibility
use_sup_cred,101,0.19918646074367752
use_sup_cred,102,0.002420949218137302
use_sup_cred,103,0.09278390353555423
use_sup_cred,104,0.0001241515267284643
use_sup_cred,105,0.2053826380448475
use_sup_cred,106,0.1185898984899624
use_sup_cred,107,0.4165644302575579
use_sup_cred,108,0.09253563493627699
use_sup_cred,109,0.05506680559048015
use_sup_cred,110,0.0012162023286069797
use_sup_cred,111,0.011542290966277239
use_sup_cred,112,0.009410144965048925
use_sup_cred,114,0.0858373596362361
use_sup_cred,115,0.06014572489041646
use_sup_cred,117,0.0023912100464227337
use_sup_cred,118,0.5908900537566195
use_sup_cred,120,0.09347306324157309
use_sup_cred,121,0.027931118694682136
use_sup_cred,122,0.00038702832013087475
use_sup_cred,127,0.17912514091838758
use_sup_cred,128,0.006526258687741769
use_sup_cred,129,0.05802783946779707
use_sup_cred,131,0.15789612803009195
use_sup_cred,132,4.648167199608992e-05
use_sup_cred,133,0.29752208235389244
use_sup_cred,134,0.2212595280154349
use_sup_cred,136,0.07025457020631459
use_sup_cred,137,0.15357427795772874
use_sup_cred,139,0.08469555012443494
use_sup_cred,140,0.25225414907212584
use_sup_cred,143,0.18753808616819595
use_sup_cred,144,0.3824364182822227
use_sup_cred,145,0.04901159704247328
use_sup_cred,146,0.5397239981625289
use_sup_cred,149,0.28030011783408565
use_sup_cred,average,0.14245917980527686
