runid,topic,compatibility
bm25_rob_rf,101,0.1749099560303111
bm25_rob_rf,102,0.16648615204640568
bm25_rob_rf,103,0.2961290974661588
bm25_rob_rf,104,0.03857872990805069
bm25_rob_rf,105,0.10381649899857773
bm25_rob_rf,106,7.562079807889017e-07
bm25_rob_rf,107,0.01338920841157781
bm25_rob_rf,108,9.537997134751455e-10
bm25_rob_rf,109,0.05706490373286983
bm25_rob_rf,110,0.15079696772504625
bm25_rob_rf,111,0.1613932621483475
bm25_rob_rf,112,0.07980406167544642
bm25_rob_rf,114,0.2603241582329803
bm25_rob_rf,140,3.9072322011612325e-17
bm25_rob_rf,average,0.10733526810982519
